nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
TIETE;2025-07-23;517.944;71.7308;497.301;68.872
TOCANTINS;2025-07-23;1702.038;49.2734;1682.482;48.7073
URUGUAI;2025-07-23;1881.2;41.1329;1837.734;40.1825
AMAZONAS;2025-07-24;5799.74;83.2406;5060.028;72.6239
ARAGUARI;2025-07-24;557.305;100.4629;359.229;64.7566
CAPIVARI;2025-07-24;63.733;59.0003;63.733;59.0003
DOCE;2025-07-24;255.424;52.2227;252.884;51.7034
GRANDE;2025-07-24;1525.989;55.9975;1524.806;55.9541
IGUACU;2025-07-24;2490.968;54.422;2490.968;54.422
ITABAPOANA;2025-07-24;21.196;73.7634;21.196;73.7634
ITAJAI;2025-07-24;66.189;32.6261;66.189;32.6261
JACUI;2025-07-24;678.294;56.3715;112.521;9.3514
JEQUITINHONHA;2025-07-24;47.14;31.0499;26.755;17.6228
MUCURI;2025-07-24;10.383;41.2482;10.383;41.2482
PARAGUACU;2025-07-24;18.672;37.8653;18.672;37.8653
PARAGUAI;2025-07-24;320.005;89.4993;289.056;80.8435
PARAIBA DO SUL;2025-07-24;464.627;61.8191;462.478;61.5332
PARANA;2025-07-24;6777.286;65.3044;6775.751;65.2896
PARANAIBA;2025-07-24;1759.269;62.3229;1729.635;61.2731
PARANAPANEMA;2025-07-24;731.099;46.6224;706.078;45.0268
PARNAIBA;2025-07-24;80.682;82.3239;80.682;82.3239
SANTA MARIA VIT;2025-07-24;7.925;46.878;7.925;46.878
SAO FRANCISCO;2025-07-24;1710.011;46.2862;1698.892;45.9853
TIETE;2025-07-24;523.944;72.5618;512.967;71.0416
TOCANTINS;2025-07-24;1684.798;48.7743;1665.457;48.2144
URUGUAI;2025-07-24;1825.217;39.9088;1782.514;38.9751
AMAZONAS;2025-07-25;5678.208;81.4964;5107.61;73.3069
ARAGUARI;2025-07-25;539.088;97.179;348.075;62.7459
CAPIVARI;2025-07-25;71.485;66.1767;71.485;66.1767
DOCE;2025-07-25;253.626;51.8551;251.085;51.3356
GRANDE;2025-07-25;1517.396;55.6822;1459.025;53.5402
IGUACU;2025-07-25;2470.852;53.9826;2465.02;53.8551
ITABAPOANA;2025-07-25;21.078;73.3528;21.078;73.3528
ITAJAI;2025-07-25;72.469;35.7216;72.469;35.7216
JACUI;2025-07-25;674.166;56.0284;141.348;11.7471
JEQUITINHONHA;2025-07-25;44.57;29.3571;24.779;16.3213
MUCURI;2025-07-25;10.577;42.0189;10.577;42.0189
PARAGUACU;2025-07-25;18.331;37.1738;18.331;37.1738
PARAGUAI;2025-07-25;319.572;89.3782;281.992;78.8678
PARAIBA DO SUL;2025-07-25;466.372;62.0513;457.757;60.905
PARANA;2025-07-25;6733.195;64.8795;6731.659;64.8647
PARANAIBA;2025-07-25;1747.016;61.8889;1716.441;60.8057
PARANAPANEMA;2025-07-25;734.452;46.8362;731.566;46.6522
PARNAIBA;2025-07-25;80.365;82.0004;80.365;82.0004
SANTA MARIA VIT;2025-07-25;7.798;46.1267;7.798;46.1267
SAO FRANCISCO;2025-07-25;1716.552;46.4633;1705.624;46.1675
TIETE;2025-07-25;522.145;72.3126;515.396;71.378
TOCANTINS;2025-07-25;1663.328;48.1528;1643.987;47.5929
URUGUAI;2025-07-25;1867.291;40.8287;1824.589;39.8951
AMAZONAS;2025-07-26;5539.955;79.5121;4938.749;70.8833
ARAGUARI;2025-07-26;508.417;91.6501;333.531;60.1241
CAPIVARI;2025-07-26;73.772;68.2939;73.772;68.2939
DOCE;2025-07-26;253.784;51.8874;252.046;51.5321
GRANDE;2025-07-26;1512.349;55.497;1453.978;53.355
IGUACU;2025-07-26;2445.736;53.4338;2419.784;52.8668
ITABAPOANA;2025-07-26;21.163;73.6486;21.163;73.6486
ITAJAI;2025-07-26;76.738;37.8259;66.154;32.6088
JACUI;2025-07-26;653.174;54.2838;127.595;10.6041
JEQUITINHONHA;2025-07-26;40.887;26.9312;21.189;13.9566
MUCURI;2025-07-26;10.204;40.5371;10.204;40.5371
PARAGUACU;2025-07-26;18.615;37.7497;18.615;37.7497
PARAGUAI;2025-07-26;317.56;88.8155;268.927;75.2138
PARAIBA DO SUL;2025-07-26;527.05;70.1245;524.901;69.8386
PARANA;2025-07-26;6702.183;64.5807;6695.12;64.5127
PARANAIBA;2025-07-26;1727.945;61.2133;1698.207;60.1598
PARANAPANEMA;2025-07-26;753.703;48.0639;753.222;48.0332
PARNAIBA;2025-07-26;81.129;82.78;81.129;82.78
SANTA MARIA VIT;2025-07-26;7.946;47.0022;7.946;47.0022
SAO FRANCISCO;2025-07-26;1714.832;46.4167;1704.178;46.1283
TIETE;2025-07-26;522.41;72.3493;522.41;72.3493
TOCANTINS;2025-07-26;1640.991;47.5061;1621.65;46.9462
URUGUAI;2025-07-26;1969.32;43.0596;1920.254;41.9868
AMAZONAS;2025-07-27;5387.431;77.323;4294.975;61.6435
ARAGUARI;2025-07-27;477.808;86.1323;321.971;58.0403
CAPIVARI;2025-07-27;78.856;73.0003;78.856;73.0003
DOCE;2025-07-27;255.341;52.2058;253.603;51.8504
GRANDE;2025-07-27;1506.046;55.2657;1500.264;55.0535
IGUACU;2025-07-27;2509.708;54.8315;2466.843;53.895
ITABAPOANA;2025-07-27;21.298;74.1184;21.298;74.1184
ITAJAI;2025-07-27;73.422;36.1914;73.422;36.1914
JACUI;2025-07-27;1084.763;90.1522;134.479;11.1762
JEQUITINHONHA;2025-07-27;40.292;26.5393;19.75;13.0088
MUCURI;2025-07-27;10.581;42.0348;10.581;42.0348
PARAGUACU;2025-07-27;19.213;38.9624;19.213;38.9624
PARAGUAI;2025-07-27;314.015;87.8241;192.432;53.8196
PARAIBA DO SUL;2025-07-27;535.713;71.2772;534.28;71.0865
PARANA;2025-07-27;6709.147;64.6478;6697.477;64.5354
PARANAIBA;2025-07-27;1699.544;60.2072;1665.07;58.9859
PARANAPANEMA;2025-07-27;778.402;49.6389;778.402;49.6389
PARNAIBA;2025-07-27;80.656;82.2973;80.656;82.2973
SANTA MARIA VIT;2025-07-27;8.072;47.7475;8.072;47.7475
SAO FRANCISCO;2025-07-27;1710.627;46.3029;1700.024;46.0159
TIETE;2025-07-27;535.329;74.1385;535.329;74.1385
TOCANTINS;2025-07-27;1619.035;46.8705;1599.694;46.3106
URUGUAI;2025-07-27;2614.019;57.1561;2506.915;54.8143
AMAZONAS;2025-07-28;5229.125;75.0509;5065.309;72.6997
ARAGUARI;2025-07-28;461.499;83.1924;307.054;55.3513
CAPIVARI;2025-07-28;83.113;76.9412;83.113;76.9412
DOCE;2025-07-28;260.11;53.1808;258.372;52.8255
GRANDE;2025-07-28;1520.796;55.8069;1519.296;55.7519
IGUACU;2025-07-28;3002.963;65.608;3002.963;65.608
ITABAPOANA;2025-07-28;20.926;72.8238;20.926;72.8238
ITAJAI;2025-07-28;144.374;71.1652;144.374;71.1652
JACUI;2025-07-28;1798.384;149.4596;392.295;32.6027
JEQUITINHONHA;2025-07-28;38.798;25.5552;19.271;12.6933
MUCURI;2025-07-28;10.766;42.7697;10.766;42.7697
PARAGUACU;2025-07-28;20.132;40.8261;20.132;40.8261
PARAGUAI;2025-07-28;309.759;86.6337;261.126;73.032
PARAIBA DO SUL;2025-07-28;567.121;75.456;563.539;74.9794
PARANA;2025-07-28;6726.538;64.8154;6724.696;64.7976
PARANAIBA;2025-07-28;1673.741;59.2931;1647.599;58.367
PARANAPANEMA;2025-07-28;811.466;51.7474;807.233;51.4775
PARNAIBA;2025-07-28;80.508;82.1463;80.508;82.1463
SANTA MARIA VIT;2025-07-28;8.072;47.7475;8.072;47.7475
SAO FRANCISCO;2025-07-28;1703.972;46.1228;1693.934;45.8511
TIETE;2025-07-28;541.88;75.0458;541.88;75.0458
TOCANTINS;2025-07-28;1603.498;46.4207;1587.595;45.9603
URUGUAI;2025-07-28;3969.197;86.7874;3726.926;81.4901
AMAZONAS;2025-07-29;5052.79;72.5201;4633.987;66.5092
ARAGUARI;2025-07-29;453.412;81.7346;333.644;60.1445
CAPIVARI;2025-07-29;78.665;72.8235;78.665;72.8235
DOCE;2025-07-29;264.202;54.0174;262.464;53.6621
GRANDE;2025-07-29;1545.829;56.7255;1482.369;54.3968
IGUACU;2025-07-29;3354.496;73.2882;3349.393;73.1767
ITABAPOANA;2025-07-29;20.25;70.4713;20.25;70.4713
ITAJAI;2025-07-29;141.657;69.826;127.544;62.8694
JACUI;2025-07-29;1923.214;159.8339;626.999;52.1085
JEQUITINHONHA;2025-07-29;38.822;25.571;20.768;13.6793
MUCURI;2025-07-29;10.024;39.822;10.024;39.822
PARAGUACU;2025-07-29;20.417;41.4041;20.417;41.4041
PARAGUAI;2025-07-29;310.664;86.8868;279.716;78.2313
PARAIBA DO SUL;2025-07-29;545.974;72.6424;544.541;72.4517
PARANA;2025-07-29;6777.65;65.3079;6769.358;65.228
PARANAIBA;2025-07-29;1642.242;58.1772;1618.002;57.3185
PARANAPANEMA;2025-07-29;852.018;54.3334;838.027;53.4412
PARNAIBA;2025-07-29;80.387;82.0229;80.387;82.0229
SANTA MARIA VIT;2025-07-29;8.009;47.3748;8.009;47.3748
SAO FRANCISCO;2025-07-29;1704.781;46.1447;1695.412;45.8911
TIETE;2025-07-29;556.361;77.0513;556.361;77.0513
TOCANTINS;2025-07-29;1601.174;46.3534;1585.271;45.893
URUGUAI;2025-07-29;4435.337;96.9797;4127.38;90.2461
AMAZONAS;2025-07-30;4837.452;69.4294;4315.877;61.9435
ARAGUARI;2025-07-30;444.064;80.0494;359.337;64.7761
CAPIVARI;2025-07-30;70.849;65.5879;70.849;65.5879
DOCE;2025-07-30;262.617;53.6934;260.879;53.338
GRANDE;2025-07-30;1575.284;57.8064;1504.725;55.2172
IGUACU;2025-07-30;3118.93;68.1416;3112.952;68.011
ITABAPOANA;2025-07-30;20.064;69.824;20.064;69.824
ITAJAI;2025-07-30;94.856;46.7567;86.035;42.4086
JACUI;2025-07-30;1572.696;130.7032;772.024;64.1611
JEQUITINHONHA;2025-07-30;36.388;23.9678;20.172;13.2868
MUCURI;2025-07-30;10.361;41.1608;10.361;41.1608
PARAGUACU;2025-07-30;20.388;41.3452;20.388;41.3452
PARAGUAI;2025-07-30;311.879;87.2267;280.931;78.5711
PARAIBA DO SUL;2025-07-30;506.958;67.4513;505.525;67.2606
PARANA;2025-07-30;6849.399;65.9993;6839.572;65.9046
PARANAIBA;2025-07-30;1621.218;57.4324;1596.504;56.5569
PARANAPANEMA;2025-07-30;893.285;56.965;889.725;56.738
PARNAIBA;2025-07-30;79.82;81.4443;79.82;81.4443
SANTA MARIA VIT;2025-07-30;8.051;47.6233;8.051;47.6233
SAO FRANCISCO;2025-07-30;1714.795;46.4157;1705.427;46.1622
TIETE;2025-07-30;563.762;78.0762;560.115;77.5712
TOCANTINS;2025-07-30;1617.368;46.8222;1588.131;45.9758
URUGUAI;2025-07-30;4347.381;95.0565;4110.257;89.8717
AMAZONAS;2025-07-31;4667.826;66.9949;4058.149;58.2445
ARAGUARI;2025-07-31;424.872;76.5898;316.25;57.009
CAPIVARI;2025-07-31;66.465;61.5295;66.465;61.5295
DOCE;2025-07-31;259.986;53.1555;258.247;52.7999
GRANDE;2025-07-31;1598.752;58.6676;1598.752;58.6676
IGUACU;2025-07-31;2808.993;61.3702;2808.993;61.3702
ITABAPOANA;2025-07-31;19.726;68.6478;19.726;68.6478
ITAJAI;2025-07-31;71.728;35.3564;71.728;35.3564
JACUI;2025-07-31;1243.601;103.3528;647.301;53.7957
JEQUITINHONHA;2025-07-31;33.507;22.0702;18.907;12.4535
MUCURI;2025-07-31;9.592;38.1058;9.592;38.1058
PARAGUACU;2025-07-31;20.038;40.6355;20.038;40.6355
PARAGUAI;2025-07-31;311.204;87.0379;280.255;78.382
PARAIBA DO SUL;2025-07-31;516.758;68.7552;497.043;66.1321
PARANA;2025-07-31;6852.616;66.0303;6849.852;66.0036
PARANAIBA;2025-07-31;1603.465;56.8035;1582.826;56.0724
PARANAPANEMA;2025-07-31;910.205;58.044;907.127;57.8477
PARNAIBA;2025-07-31;79.994;81.6219;79.994;81.6219
SANTA MARIA VIT;2025-07-31;7.734;45.7482;7.734;45.7482
SAO FRANCISCO;2025-07-31;1737.884;47.0407;1728.515;46.7871
TIETE;2025-07-31;550.823;76.2843;537.325;74.4149
TOCANTINS;2025-07-31;1641.8;47.5295;1625.897;47.0692
URUGUAI;2025-07-31;3688.581;80.6517;3560.2;77.8446
AMAZONAS;2025-08-01;4552.199;109.6023;4088.807;98.4453
ARAGUARI;2025-08-01;432.197;116.4991;312.702;84.2891
CAPIVARI;2025-08-01;63.86;67.0003;63.86;67.0003
DOCE;2025-08-01;255.842;59.0171;254.103;58.6159
GRANDE;2025-08-01;1596.211;70.8693;1521.751;67.5634
IGUACU;2025-08-01;2620.318;69.1338;2613.174;68.9453
ITABAPOANA;2025-08-01;19.269;75.9983;19.269;75.9983
ITAJAI;2025-08-01;62.414;28.0794;62.414;28.0794
JACUI;2025-08-01;1073.592;94.0727;277.433;24.3099
JEQUITINHONHA;2025-08-01;32.777;25.7383;18.413;14.4589
MUCURI;2025-08-01;9.404;43.5855;9.404;43.5855
PARAGUACU;2025-08-01;19.696;49.4519;19.696;49.4519
PARAGUAI;2025-08-01;308.592;92.0714;277.643;82.8375
PARAIBA DO SUL;2025-08-01;491.53;76.8369;473.977;74.093
PARANA;2025-08-01;6858.408;78.388;6854.722;78.3459
PARANAIBA;2025-08-01;1596.887;69.412;1563.918;67.9789
PARANAPANEMA;2025-08-01;902.163;69.5731;900.047;69.41
PARNAIBA;2025-08-01;79.585;88.7425;79.585;88.7425
SANTA MARIA VIT;2025-08-01;7.629;51.5738;7.629;51.5738
SAO FRANCISCO;2025-08-01;1730.977;53.7967;1721.608;53.5056
TIETE;2025-08-01;539.243;85.463;539.243;85.463
TOCANTINS;2025-08-01;1671.504;66.7157;1655.601;66.081
URUGUAI;2025-08-01;3088.389;68.6648;3029.674;67.3594
AMAZONAS;2025-08-02;4446.271;107.0519;3959.824;95.3398
ARAGUARI;2025-08-02;434.89;117.225;342.616;92.3524
CAPIVARI;2025-08-02;59.285;62.2003;59.285;62.2003
DOCE;2025-08-02;247.355;57.0593;245.616;56.6581
GRANDE;2025-08-02;1570.558;69.7303;1551.447;68.8819
IGUACU;2025-08-02;2472.996;65.2469;2438.879;64.3467
ITABAPOANA;2025-08-02;19.202;75.7341;19.202;75.7341
ITAJAI;2025-08-02;59.256;26.6587;48.672;21.897
JACUI;2025-08-02;913.024;80.0031;233.426;20.4538
JEQUITINHONHA;2025-08-02;31.465;24.708;16.829;13.2151
MUCURI;2025-08-02;9.134;42.3341;9.134;42.3341
PARAGUACU;2025-08-02;19.345;48.5706;19.345;48.5706
PARAGUAI;2025-08-02;307.431;91.725;275.554;82.2142
PARAIBA DO SUL;2025-08-02;477.956;74.715;476.523;74.491
PARANA;2025-08-02;6874.526;78.5722;6860.399;78.4108
PARANAIBA;2025-08-02;1579.991;68.6776;1553.817;67.5399
PARANAPANEMA;2025-08-02;857.293;66.1129;857.293;66.1129
PARNAIBA;2025-08-02;78.843;87.9151;78.843;87.9151
SANTA MARIA VIT;2025-08-02;7.206;48.7142;7.206;48.7142
SAO FRANCISCO;2025-08-02;1674.552;52.0431;1663.249;51.6918
TIETE;2025-08-02;527.14;83.5448;527.14;83.5448
TOCANTINS;2025-08-02;1681.671;67.1215;1676.299;66.9071
URUGUAI;2025-08-02;2765.663;61.4896;2666.032;59.2744
AMAZONAS;2025-08-03;4370.117;105.2183;3502.522;84.3294
ARAGUARI;2025-08-03;427.46;115.2222;257.228;69.336
CAPIVARI;2025-08-03;54.455;57.1328;54.455;57.1328
DOCE;2025-08-03;241.843;55.7878;240.105;55.3869
GRANDE;2025-08-03;1538.252;68.296;1538.252;68.296
IGUACU;2025-08-03;2420.058;63.8502;2384.774;62.9192
ITABAPOANA;2025-08-03;19.337;76.2665;19.337;76.2665
ITAJAI;2025-08-03;57.139;25.7063;39.498;17.7698
JACUI;2025-08-03;1361.609;119.31;192.952;16.9073
JEQUITINHONHA;2025-08-03;30.382;23.8576;16.146;12.6787
MUCURI;2025-08-03;8.469;39.2519;8.469;39.2519
PARAGUACU;2025-08-03;19.004;47.7145;19.004;47.7145
PARAGUAI;2025-08-03;307.938;91.8763;276.99;82.6427
PARAIBA DO SUL;2025-08-03;453.422;70.8798;447.69;69.9838
PARANA;2025-08-03;6851.415;78.3081;6798.479;77.703
PARANAIBA;2025-08-03;1571.354;68.3022;1543.556;67.0939
PARANAPANEMA;2025-08-03;809.308;62.4123;766.283;59.0943
PARNAIBA;2025-08-03;78.09;87.0755;78.09;87.0755
SANTA MARIA VIT;2025-08-03;7.396;49.9986;7.396;49.9986
SAO FRANCISCO;2025-08-03;1626.859;50.5609;1616.061;50.2253
TIETE;2025-08-03;515.613;81.7179;495.936;78.5994
TOCANTINS;2025-08-03;1676.013;66.8957;1676.013;66.8957
URUGUAI;2025-08-03;2886.425;64.1745;2752.902;61.2058
AMAZONAS;2025-08-04;4300.406;103.5399;4158.492;100.1231
ARAGUARI;2025-08-04;417.262;112.4733;303.688;81.8594
CAPIVARI;2025-08-04;51.66;54.2004;51.66;54.2004
DOCE;2025-08-04;241.306;55.6639;239.568;55.263
GRANDE;2025-08-04;1504.238;66.7858;1439.95;63.9316
IGUACU;2025-08-04;2456.418;64.8095;2441.475;64.4152
ITABAPOANA;2025-08-04;19.134;75.4659;19.134;75.4659
ITAJAI;2025-08-04;58.833;26.4684;58.833;26.4684
JACUI;2025-08-04;1599.479;140.1532;303.657;26.6077
JEQUITINHONHA;2025-08-04;32.235;25.3127;17.134;13.4546
MUCURI;2025-08-04;8.338;38.6448;8.338;38.6448
PARAGUACU;2025-08-04;18.975;47.6416;18.975;47.6416
PARAGUAI;2025-08-04;310.704;92.7016;279.755;83.4676
PARAIBA DO SUL;2025-08-04;452.756;70.7757;451.323;70.5517
PARANA;2025-08-04;6924.951;79.1486;6920.344;79.0959
PARANAIBA;2025-08-04;1556.701;67.6652;1529.454;66.4809
PARANAPANEMA;2025-08-04;767.924;59.2209;757.307;58.4021
PARNAIBA;2025-08-04;77.508;86.4265;77.508;86.4265
SANTA MARIA VIT;2025-08-04;7.523;50.8572;7.523;50.8572
SAO FRANCISCO;2025-08-04;1587.129;49.3261;1574.962;48.948
TIETE;2025-08-04;507.863;80.4897;491.247;77.8562
TOCANTINS;2025-08-04;1664.672;66.443;1664.672;66.443
URUGUAI;2025-08-04;6184.263;137.496;4851.832;107.8718
AMAZONAS;2025-08-05;4272.459;102.867;4082.123;98.2843
ARAGUARI;2025-08-05;389.226;104.9162;289.259;77.97
CAPIVARI;2025-08-05;56.108;58.8671;56.108;58.8671
DOCE;2025-08-05;241.382;55.6815;236.041;54.4494
GRANDE;2025-08-05;1478.709;65.6524;1415.476;62.8449
IGUACU;2025-08-05;2479.223;65.4112;2479.223;65.4112
ITABAPOANA;2025-08-05;18.813;74.1998;18.813;74.1998
ITAJAI;2025-08-05;85.965;38.6748;85.965;38.6748
JACUI;2025-08-05;1596.145;139.8611;615.078;53.8958
JEQUITINHONHA;2025-08-05;32.358;25.4093;15.638;12.2798
MUCURI;2025-08-05;7.767;35.9983;7.767;35.9983
PARAGUACU;2025-08-05;18.947;47.5713;18.947;47.5713
PARAGUAI;2025-08-05;314.092;93.7124;283.143;84.4785
PARAIBA DO SUL;2025-08-05;460.207;71.9405;458.775;71.7166
PARANA;2025-08-05;7046.805;80.5413;7042.198;80.4886
PARANAIBA;2025-08-05;1541.366;66.9987;1503.063;65.3338
PARANAPANEMA;2025-08-05;729.142;56.2301;726.352;56.0149
PARNAIBA;2025-08-05;77.103;85.9749;77.103;85.9749
SANTA MARIA VIT;2025-08-05;7.734;52.2836;7.734;52.2836
SAO FRANCISCO;2025-08-05;1547.765;48.1027;1530.824;47.5762
TIETE;2025-08-05;514.522;81.545;514.522;81.545
TOCANTINS;2025-08-05;1668.4;66.5918;1668.4;66.5918
URUGUAI;2025-08-05;7365.044;163.7485;6098.659;135.5927
AMAZONAS;2025-08-06;4212.588;101.4255;3859.313;92.9198
ARAGUARI;2025-08-06;367.922;99.1737;296.957;80.045
CAPIVARI;2025-08-06;60.492;63.4667;60.492;63.4667
DOCE;2025-08-06;240.978;55.5883;239.239;55.1871
GRANDE;2025-08-06;1448.807;64.3248;1445.652;64.1847
IGUACU;2025-08-06;2403.439;63.4117;2397.607;63.2578
ITABAPOANA;2025-08-06;18.813;74.1998;18.813;74.1998
ITAJAI;2025-08-06;133.578;60.0954;110.644;49.7776
JACUI;2025-08-06;1597.053;139.9406;611.909;53.6181
JEQUITINHONHA;2025-08-06;32.106;25.2114;19.329;15.1782
MUCURI;2025-08-06;7.749;35.9149;7.749;35.9149
PARAGUACU;2025-08-06;19.232;48.2869;19.232;48.2869
PARAGUAI;2025-08-06;313.919;93.6608;282.97;84.4268
PARAIBA DO SUL;2025-08-06;451.024;70.505;448.042;70.0388
PARANA;2025-08-06;6987.272;79.8609;6973.146;79.6994
PARANAIBA;2025-08-06;1516.698;65.9264;1493.984;64.9391
PARANAPANEMA;2025-08-06;703.87;54.2812;700.888;54.0512
PARNAIBA;2025-08-06;77.001;85.8612;77.001;85.8612
SANTA MARIA VIT;2025-08-06;7.396;49.9986;7.396;49.9986
SAO FRANCISCO;2025-08-06;1513.125;47.0261;1502.829;46.7062
TIETE;2025-08-06;510.346;80.8832;510.346;80.8832
TOCANTINS;2025-08-06;1649.042;65.8192;1649.042;65.8192
URUGUAI;2025-08-06;7462.187;165.9083;7195.594;159.9811
AMAZONAS;2025-08-07;4199.719;101.1157;3824.744;92.0875
ARAGUARI;2025-08-07;366.021;98.6613;286.672;77.2727
CAPIVARI;2025-08-07;67.609;70.9337;67.609;70.9337
DOCE;2025-08-07;237.005;54.6718;235.267;54.2709
GRANDE;2025-08-07;1425.401;63.2856;1363.351;60.5307
IGUACU;2025-08-07;2301.613;60.7251;2293.74;60.5174
ITABAPOANA;2025-08-07;19.033;75.0675;19.033;75.0675
ITAJAI;2025-08-07;110.997;49.9364;82.772;37.2383
JACUI;2025-08-07;1278.433;112.0218;312.674;27.3978
JEQUITINHONHA;2025-08-07;30.543;23.984;19.082;14.9842
MUCURI;2025-08-07;7.475;34.645;7.475;34.645
PARAGUACU;2025-08-07;19.838;49.8084;19.838;49.8084
PARAGUAI;2025-08-07;312.383;93.2025;280.665;83.7391
PARAIBA DO SUL;2025-08-07;444.565;69.4953;438.361;68.5254
PARANA;2025-08-07;6859.789;78.4038;6851.804;78.3125
PARANAIBA;2025-08-07;1496.598;65.0527;1483.82;64.4973
PARANAPANEMA;2025-08-07;676.911;52.2021;658.203;50.7594
PARNAIBA;2025-08-07;76.198;84.9658;76.198;84.9658
SANTA MARIA VIT;2025-08-07;6.889;46.5712;6.889;46.5712
SAO FRANCISCO;2025-08-07;1482.462;46.0732;1472.27;45.7564
TIETE;2025-08-07;504.644;79.9795;504.644;79.9795
TOCANTINS;2025-08-07;1646.885;65.7331;1642.354;65.5522
URUGUAI;2025-08-07;7164.793;159.2963;6929.667;154.0687
AMAZONAS;2025-08-08;4230.669;101.8609;3923.544;94.4663
ARAGUARI;2025-08-08;375.032;101.0902;252.666;68.1063
CAPIVARI;2025-08-08;67.736;71.0669;67.736;71.0669
DOCE;2025-08-08;234.219;54.0291;231.121;53.3145
GRANDE;2025-08-08;1407.054;62.471;1353.321;60.0854
IGUACU;2025-08-08;2217.907;58.5167;2217.907;58.5167
ITABAPOANA;2025-08-08;19.016;75.0005;19.016;75.0005
ITAJAI;2025-08-08;174.681;78.5872;130.579;58.7462
JACUI;2025-08-08;1298.643;113.7927;383.638;33.616
JEQUITINHONHA;2025-08-08;30.1;23.6362;16.582;13.0211
MUCURI;2025-08-08;7.205;33.3936;7.205;33.3936
PARAGUACU;2025-08-08;20.445;51.3325;20.445;51.3325
PARAGUAI;2025-08-08;309.978;92.4849;279.03;83.2513
PARAIBA DO SUL;2025-08-08;444.505;69.4859;438.009;68.4704
PARANA;2025-08-08;6710.57;76.6983;6707.499;76.6632
PARANAIBA;2025-08-08;1490.393;64.783;1479.934;64.3284
PARANAPANEMA;2025-08-08;663.663;51.1805;663.663;51.1805
PARNAIBA;2025-08-08;76.214;84.9836;76.214;84.9836
SANTA MARIA VIT;2025-08-08;6.192;41.8593;6.192;41.8593
SAO FRANCISCO;2025-08-08;1461.735;45.429;1451.667;45.1161
TIETE;2025-08-08;489.715;77.6134;480.479;76.1496
TOCANTINS;2025-08-08;1653.258;65.9874;1648.229;65.7867
URUGUAI;2025-08-08;6842.646;152.134;6020.719;133.8599
AMAZONAS;2025-08-09;4296.735;103.4515;3780.972;91.0336
ARAGUARI;2025-08-09;396.495;106.8756;289.253;77.9684
CAPIVARI;2025-08-09;61.254;64.2662;61.254;64.2662
DOCE;2025-08-09;232.425;53.6153;230.687;53.2144
GRANDE;2025-08-09;1396.855;62.0182;1267.242;56.2636
IGUACU;2025-08-09;2251.467;59.4021;2210.279;58.3154
ITABAPOANA;2025-08-09;18.509;73.0008;18.509;73.0008
ITAJAI;2025-08-09;293.335;131.9685;46.361;20.8573
JACUI;2025-08-09;1318.716;115.5516;254.857;22.3317
JEQUITINHONHA;2025-08-09;32.217;25.2986;19.125;15.018
MUCURI;2025-08-09;7.053;32.6891;7.053;32.6891
PARAGUACU;2025-08-09;20.426;51.2848;20.426;51.2848
PARAGUAI;2025-08-09;309.148;92.2373;278.2;83.0037
PARAIBA DO SUL;2025-08-09;451.273;70.5439;443.757;69.369
PARANA;2025-08-09;6608.507;75.5318;6599.908;75.4335
PARANAIBA;2025-08-09;1484.086;64.5089;1470.156;63.9034
PARANAPANEMA;2025-08-09;661.541;51.0168;632.03;48.741
PARNAIBA;2025-08-09;75.767;84.4852;75.767;84.4852
SANTA MARIA VIT;2025-08-09;6.023;40.7169;6.023;40.7169
SAO FRANCISCO;2025-08-09;1447.145;44.9756;1447.145;44.9756
TIETE;2025-08-09;475.401;75.3449;475.401;75.3449
TOCANTINS;2025-08-09;1640.98;65.4974;1640.98;65.4974
URUGUAI;2025-08-09;6578.473;146.2605;5267.377;117.1107
AMAZONAS;2025-08-10;4282.682;103.1132;3476.485;83.7025
ARAGUARI;2025-08-10;428.742;115.5678;301.519;81.2747
CAPIVARI;2025-08-10;57.315;60.1335;57.315;60.1335
DOCE;2025-08-10;232.047;53.5281;230.309;53.1272
GRANDE;2025-08-10;1380.096;61.2741;1311.781;58.2411
IGUACU;2025-08-10;2273.682;59.9882;2256.04;59.5228
ITABAPOANA;2025-08-10;18.323;72.2673;18.323;72.2673
ITAJAI;2025-08-10;201.742;90.7617;57.086;25.6824
JACUI;2025-08-10;1194.842;104.6972;315.942;27.6842
JEQUITINHONHA;2025-08-10;32.991;25.9063;19.692;15.4632
MUCURI;2025-08-10;6.927;32.1051;6.927;32.1051
PARAGUACU;2025-08-10;20.085;50.4286;20.085;50.4286
PARAGUAI;2025-08-10;306.819;91.5424;275.87;82.3085
PARAIBA DO SUL;2025-08-10;443.687;69.358;436.238;68.1936
PARANA;2025-08-10;6553.015;74.8975;6541.653;74.7677
PARANAIBA;2025-08-10;1485.417;64.5667;1468.111;63.8145
PARANAPANEMA;2025-08-10;662.209;51.0683;614.446;47.3849
PARNAIBA;2025-08-10;75.797;84.5186;75.797;84.5186
SANTA MARIA VIT;2025-08-10;6.466;43.7116;6.466;43.7116
SAO FRANCISCO;2025-08-10;1431.965;44.5038;1431.965;44.5038
TIETE;2025-08-10;462.374;73.2802;462.374;73.2802
TOCANTINS;2025-08-10;1625.786;64.8909;1613.022;64.3815
